,product_id,category,product_title,brand,model,features,price,rating,review_count,image_url,main_name,Is_accessory
1017,B0BDVQLZJD,Screen Protector,Tough Lee Tempered Glass for Apple iPhone 14/13 / 13 Pro (6.1 inch) - Case Friendly Screen Coverage Screen Guard Protector with Easy Installation Kit; Pack of 1,Tough Lee,Apple iPhone 14,"Product Dimensions10 x 5 x 1.27 cm, 105 g| Item model numberPB0BDVQLZJD|Special features Drop Resistant, 9H Surface Hardness, Oil Resistant, Shockproof, Rounded Edge|Other display features Wireless|Colour Black|Whats in the box 1 Dry Wipe, 1 Dust Sticker, 1 Tempered Glass, 1 Alignment Sticker| ManufacturerPankyPunnu| Country of OriginChina| Item Weight105 g",158,3.8,3,https://m.media-amazon.com/images/I/31gk3z6ASfL._SX300_SY300_QL70_ML2_.jpg,Tough Lee Tempered Glass for Apple iPhone 14/13 / 13 Pro (6,1.0
1018,B0BDVQLZJD,Screen Protector,Tough Lee Tempered Glass for Apple iPhone 14/13 / 13 Pro (6.1 inch) - Case Friendly Screen Coverage Screen Guard Protector with Easy Installation Kit; Pack of 1,Tough Lee,Apple iPhone 13 Pro,"Product Dimensions10 x 5 x 1.27 cm, 105 g| Item model numberPB0BDVQLZJD|Special features Drop Resistant, 9H Surface Hardness, Oil Resistant, Shockproof, Rounded Edge|Other display features Wireless|Colour Black|Whats in the box 1 Dry Wipe, 1 Dust Sticker, 1 Tempered Glass, 1 Alignment Sticker| ManufacturerPankyPunnu| Country of OriginChina| Item Weight105 g",158,3.8,3,https://m.media-amazon.com/images/I/31gk3z6ASfL._SX300_SY300_QL70_ML2_.jpg,Tough Lee Tempered Glass for Apple iPhone 14/13 / 13 Pro (6,1.0
1019,B0BDVQLZJD,Screen Protector,Tough Lee Tempered Glass for Apple iPhone 14/13 / 13 Pro (6.1 inch) - Case Friendly Screen Coverage Screen Guard Protector with Easy Installation Kit; Pack of 1,Tough Lee,Apple iPhone 13,"Product Dimensions10 x 5 x 1.27 cm, 105 g| Item model numberPB0BDVQLZJD|Special features Drop Resistant, 9H Surface Hardness, Oil Resistant, Shockproof, Rounded Edge|Other display features Wireless|Colour Black|Whats in the box 1 Dry Wipe, 1 Dust Sticker, 1 Tempered Glass, 1 Alignment Sticker| ManufacturerPankyPunnu| Country of OriginChina| Item Weight105 g",158,3.8,3,https://m.media-amazon.com/images/I/31gk3z6ASfL._SX300_SY300_QL70_ML2_.jpg,Tough Lee Tempered Glass for Apple iPhone 14/13 / 13 Pro (6,1.0
1020,B07PZWQSY8,Screen Protector,POPIO Tempered Glass for Apple iPhone 6 / iPhone 6S / iPhone 7 / iPhone 8 (Transparent)-Full Screen Coverage (Except Edges) with easy installation kit,POPIO,Apple iPhone 8,"Product Dimensions19.6 x 10.4 x 1.3 cm, 50 g| Item model numberApple iPhone 6|Special features Bubble Proof, Scratch Resistant, Anti-Fingerprint, Touch sensitive, Anti-shatter|Form factorFront-Glass|Colour Transparent|Whats in the box 1 Tempered Glass, 1 Dust absorber & 3 Guide Stickers, 1 Dry & 1 Wet Wipes| ManufacturerPopio World| Country of OriginIndia| Item Weight50 g",150,3.8,3,https://m.media-amazon.com/images/I/41i7Mmh6pWL._SX300_SY300_QL70_ML2_.jpg,POPIO Tempered Glass for Apple iPhone 6 / iPhone 6S / iPhone 7 / iPhone 8 (Transparent),1.0
1021,B07PZWQSY8,Screen Protector,POPIO Tempered Glass for Apple iPhone 6 / iPhone 6S / iPhone 7 / iPhone 8 (Transparent)-Full Screen Coverage (Except Edges) with easy installation kit,POPIO,Apple iPhone 7,"Product Dimensions19.6 x 10.4 x 1.3 cm, 50 g| Item model numberApple iPhone 6|Special features Bubble Proof, Scratch Resistant, Anti-Fingerprint, Touch sensitive, Anti-shatter|Form factorFront-Glass|Colour Transparent|Whats in the box 1 Tempered Glass, 1 Dust absorber & 3 Guide Stickers, 1 Dry & 1 Wet Wipes| ManufacturerPopio World| Country of OriginIndia| Item Weight50 g",150,3.8,3,https://m.media-amazon.com/images/I/41i7Mmh6pWL._SX300_SY300_QL70_ML2_.jpg,POPIO Tempered Glass for Apple iPhone 6 / iPhone 6S / iPhone 7 / iPhone 8 (Transparent),1.0
1022,B07PZWQSY8,Screen Protector,POPIO Tempered Glass for Apple iPhone 6 / iPhone 6S / iPhone 7 / iPhone 8 (Transparent)-Full Screen Coverage (Except Edges) with easy installation kit,POPIO,Apple iPhone 6,"Product Dimensions19.6 x 10.4 x 1.3 cm, 50 g| Item model numberApple iPhone 6|Special features Bubble Proof, Scratch Resistant, Anti-Fingerprint, Touch sensitive, Anti-shatter|Form factorFront-Glass|Colour Transparent|Whats in the box 1 Tempered Glass, 1 Dust absorber & 3 Guide Stickers, 1 Dry & 1 Wet Wipes| ManufacturerPopio World| Country of OriginIndia| Item Weight50 g",150,3.8,3,https://m.media-amazon.com/images/I/41i7Mmh6pWL._SX300_SY300_QL70_ML2_.jpg,POPIO Tempered Glass for Apple iPhone 6 / iPhone 6S / iPhone 7 / iPhone 8 (Transparent),1.0
1023,B07PZWQSY8,Screen Protector,POPIO Tempered Glass for Apple iPhone 6 / iPhone 6S / iPhone 7 / iPhone 8 (Transparent)-Full Screen Coverage (Except Edges) with easy installation kit,POPIO,Apple iPhone 6s,"Product Dimensions19.6 x 10.4 x 1.3 cm, 50 g| Item model numberApple iPhone 6|Special features Bubble Proof, Scratch Resistant, Anti-Fingerprint, Touch sensitive, Anti-shatter|Form factorFront-Glass|Colour Transparent|Whats in the box 1 Tempered Glass, 1 Dust absorber & 3 Guide Stickers, 1 Dry & 1 Wet Wipes| ManufacturerPopio World| Country of OriginIndia| Item Weight50 g",150,3.8,3,https://m.media-amazon.com/images/I/41i7Mmh6pWL._SX300_SY300_QL70_ML2_.jpg,POPIO Tempered Glass for Apple iPhone 6 / iPhone 6S / iPhone 7 / iPhone 8 (Transparent),1.0
1024,B0CQRTJ5NR,Screen Protector,Amazon Brand - Solimo Tempered Glass Screen Protector Compatible for iPhone 11 / iPhone XR (Black) Edge to Edge Coverage with Easy Installation kit,Amazon Brand - Solimo,Tmpr-Iph11XR,"Product Dimensions15 x 8 x 1 cm, 25 g| Item model numberTmpr-Iph11XR|Special features Flexible, Anti-Fingerprint, Tear Resistant, Scratch Resistant|Other display features Wireless|Form factorBasic Case|Colour iPhone 11 / iPhone XR - Screen Protector|Whats in the box Screen Protector| Manufacturerinktree| Country of OriginIndia| Item Weight25 g",139,4.0,1,https://m.media-amazon.com/images/I/41vht6Jd3nL._SY300_SX300_.jpg,Amazon Brand,1.0
1025,B0BDVQV62P,Screen Protector,Tough Lee Compatible For Apple iPhone 13 Pro Max/iPhone 14 Plus Tempered Glass (6.7 inch) - Case Friendly Screen Coverage Screen Guard Protector with Easy Installation Kit; Pack of 1,Tough Lee,Apple iPhone 14 Plus,"Product Dimensions10 x 5 x 1.27 cm, 105 g| Item model numberPB0BDVQV62P|Special features Drop Resistant, 9H Surface Hardness, Oil Resistant, Shockproof, Rounded Edge|Other display features Wireless|Colour Black|Whats in the box 1 Dry Wipe, 1 Dust Sticker, 1 Tempered Glass, 1 Alignment Sticker| ManufacturerPankyPunnu| Country of OriginChina| Item Weight105 g",158,4.1,3,https://m.media-amazon.com/images/I/31uohBsQChL._SX300_SY300_QL70_ML2_.jpg,Tough Lee Compatible For Apple iPhone 13 Pro Max/iPhone 14 Plus Tempered Glass (6,1.0
1026,B0BDVQV62P,Screen Protector,Tough Lee Compatible For Apple iPhone 13 Pro Max/iPhone 14 Plus Tempered Glass (6.7 inch) - Case Friendly Screen Coverage Screen Guard Protector with Easy Installation Kit; Pack of 1,Tough Lee,Apple iPhone 13 Pro Max,"Product Dimensions10 x 5 x 1.27 cm, 105 g| Item model numberPB0BDVQV62P|Special features Drop Resistant, 9H Surface Hardness, Oil Resistant, Shockproof, Rounded Edge|Other display features Wireless|Colour Black|Whats in the box 1 Dry Wipe, 1 Dust Sticker, 1 Tempered Glass, 1 Alignment Sticker| ManufacturerPankyPunnu| Country of OriginChina| Item Weight105 g",158,4.1,3,https://m.media-amazon.com/images/I/31uohBsQChL._SX300_SY300_QL70_ML2_.jpg,Tough Lee Compatible For Apple iPhone 13 Pro Max/iPhone 14 Plus Tempered Glass (6,1.0
1027,B07NP391QR,Screen Protector,OpenTech Tempered Glass Screen Protector Compatible For Iphone Xr / 11 With Edge To Edge Coverage And Easy Installation Kit For Smartphone,OpenTech,For iPhone XR,"Product Dimensions10 x 8 x 0.03 cm, 100 g| Item model numberFor iPhone XR/11|Special features Easy Touch, Waterproof, Shockproof, 9 H Surface Hardness|Colour Edge to Edge Clear|Whats in the box Screen protector, Dry Wipe, Wet Wipe, Micro Fiber Cloth| ManufacturerOpenTech| Country of OriginIndia| Item Weight100 g",283,4.1,27,https://m.media-amazon.com/images/I/51usRC4-53L._SX300_SY300_QL70_ML2_.jpg,OpenTech Tempered Glass Screen Protector Compatible For Iphone Xr / 11 With Edge To Edge Coverage And Easy Installation Kit For Smartphone,1.0
1028,B07NP391QR,Screen Protector,OpenTech Tempered Glass Screen Protector Compatible For Iphone Xr / 11 With Edge To Edge Coverage And Easy Installation Kit For Smartphone,OpenTech,For iPhone 11,"Product Dimensions10 x 8 x 0.03 cm, 100 g| Item model numberFor iPhone XR/11|Special features Easy Touch, Waterproof, Shockproof, 9 H Surface Hardness|Colour Edge to Edge Clear|Whats in the box Screen protector, Dry Wipe, Wet Wipe, Micro Fiber Cloth| ManufacturerOpenTech| Country of OriginIndia| Item Weight100 g",283,4.1,27,https://m.media-amazon.com/images/I/51usRC4-53L._SX300_SY300_QL70_ML2_.jpg,OpenTech Tempered Glass Screen Protector Compatible For Iphone Xr / 11 With Edge To Edge Coverage And Easy Installation Kit For Smartphone,1.0
1029,B0BKPMD1BN,Screen Protector,Robustrion Anti-Scratch & Smudge Proof Tempered Glass Screen Protector Guard for iPad 10th Generation 10.9 inch,Robustrion,iPad 10th Generation,"Product Dimensions24.5 x 17.6 x 1.27 cm, 50 g| Item model numberSKU-iPad10thGen-10.9-TG-1Pack|Special features 9H Surface Hardness, Scratch Resistant, Smudge Resistant|Other display features Personal Computer|Colour Transparent|Whats in the box Screen protector, Dry Wipe, Wet Wipe, Micro Fiber Cloth| ManufacturerRobustrion| Country of OriginChina| Item Weight50 g",399,4.2,1,https://m.media-amazon.com/images/I/41TPBfqxQyL._SY300_SX300_QL70_ML2_.jpg,Robustrion Anti,1.0
1030,B0CJ1CDP7V,Screen Protector,OpenTech Military-Grade Tempered Glass Screen Protector Compatible For Iphone 15 Pro With Edge To Edge Coverage And Easy Installation Kit (6.1 Inches) for Smartphone,OpenTech,iPhone 15 Pro (6.1 Inches),"Package Dimensions19.6 x 10.8 x 3 cm, 100 g| Item model numberFor iPhone 15 Pro|Special features OpenTech Tempered Glass screen protector supports HD Clarity, Complete Scratch Proof, 9H Hardness, Supports Gorilla Glass, Case Friendly, One touch installation, oleophobic screen coating which protects against sweat, oil and water.|Colour transparent|Whats in the box Screen protector, Dry Wipe, Wet Wipe, Micro Fiber Cloth| ManufacturerOpenTech| Country of OriginIndia| Item Weight100 g",283,4.1,27,https://m.media-amazon.com/images/I/41LqIMViO1L._SX300_SY300_QL70_ML2_.jpg,OpenTech Military,1.0
1031,B0DQ44X5CL,Screen Protector,Amazon Brand - Solimo Camera Lens Protector For Apple iPhone 13 Pro (9H Hardness.Scratch Resistance) With Free Installation Kit,Amazon Brand - Solimo,Apple iPhone 13 Pro,"Product Dimensions3 x 3 x 0.1 cm, 20 g| Item model numberApple iPhone 13 Pro|Special features Heavy Duty Protection, Waterproof, Lightweight, Dustproof, Anti-Fingerprint|Other display features Wireless|Colour Clear| ManufacturerInktree| Country of OriginIndia| Item Weight20 g",129,3.8,4,https://m.media-amazon.com/images/I/51HgY+Qm-LL._SX300_SY300_.jpg,Amazon Brand,1.0
1032,B0BSS33KTP,Screen Protector,"POPIO Acrylic Screen Guard Protector Compatible For Apple Watch Series 7 / Series 8 / Series 9, 41Mm (Transparent) With Edge To Edge Full Screen Coverage & Easy Installation Kit, Pack Of 2",POPIO,Apple Watch Series 8 (41mm),"BrandPOPIO| ManufacturerPopio World| ColourTransparent| Item Height 1.27 Centimeters| Item Width 3.5 Centimeters| Standing screen display size41 Millimetres| Product Dimensions4.1 x 3.5 x 1.27 cm, 80 g| Item model numberApple Watch Series 7 , 8 & 9| Included Components2 Screen Protector, 2 Dust Absorber & 3 Guide Stickers, 1 Squeegee Applicator, 2 Dry & 2 Wet Wipes| ManufacturerPopio World| Country of OriginIndia| Item Weight80 g",251,3.7,2,https://m.media-amazon.com/images/I/41OcrqAyMtL._SX300_SY300_QL70_ML2_.jpg,POPIO Acrylic Screen Guard Protector Compatible For Apple Watch Series 7 / Series 8 / Series 9,1.0
1033,B0BSS33KTP,Screen Protector,"POPIO Acrylic Screen Guard Protector Compatible For Apple Watch Series 7 / Series 8 / Series 9, 41Mm (Transparent) With Edge To Edge Full Screen Coverage & Easy Installation Kit, Pack Of 2",POPIO,Apple Watch Series 7 (41mm),"BrandPOPIO| ManufacturerPopio World| ColourTransparent| Item Height 1.27 Centimeters| Item Width 3.5 Centimeters| Standing screen display size41 Millimetres| Product Dimensions4.1 x 3.5 x 1.27 cm, 80 g| Item model numberApple Watch Series 7 , 8 & 9| Included Components2 Screen Protector, 2 Dust Absorber & 3 Guide Stickers, 1 Squeegee Applicator, 2 Dry & 2 Wet Wipes| ManufacturerPopio World| Country of OriginIndia| Item Weight80 g",251,3.7,2,https://m.media-amazon.com/images/I/41OcrqAyMtL._SX300_SY300_QL70_ML2_.jpg,POPIO Acrylic Screen Guard Protector Compatible For Apple Watch Series 7 / Series 8 / Series 9,1.0
1034,B0BSS33KTP,Screen Protector,"POPIO Acrylic Screen Guard Protector Compatible For Apple Watch Series 7 / Series 8 / Series 9, 41Mm (Transparent) With Edge To Edge Full Screen Coverage & Easy Installation Kit, Pack Of 2",POPIO,Apple Watch Series 9 (41mm),"BrandPOPIO| ManufacturerPopio World| ColourTransparent| Item Height 1.27 Centimeters| Item Width 3.5 Centimeters| Standing screen display size41 Millimetres| Product Dimensions4.1 x 3.5 x 1.27 cm, 80 g| Item model numberApple Watch Series 7 , 8 & 9| Included Components2 Screen Protector, 2 Dust Absorber & 3 Guide Stickers, 1 Squeegee Applicator, 2 Dry & 2 Wet Wipes| ManufacturerPopio World| Country of OriginIndia| Item Weight80 g",251,3.7,2,https://m.media-amazon.com/images/I/41OcrqAyMtL._SX300_SY300_QL70_ML2_.jpg,POPIO Acrylic Screen Guard Protector Compatible For Apple Watch Series 7 / Series 8 / Series 9,1.0
1035,B0D84YX465,Screen Protector,Spigen EZ Fit Tempered Glass Screen Protector Guard For iPhone 16 Pro - 2 Pack,Spigen,iPhone 16 Pro,"Product Dimensions14.57 x 6.76 x 1.27 cm, 30 g| Item model numberiPhone 16 Pro|Special features 9H Surface Hardness|Colour transparent|Whats in the box Screen protector, Dry Wipe, Wet Wipe, Micro Fiber Cloth, Alignment Tool| ManufacturerSpigen| Country of OriginChina| Item Weight30 g",1599,3.8,11,https://m.media-amazon.com/images/I/41CPDzPajzL._SX300_SY300_QL70_ML2_.jpg,Spigen EZ Fit Tempered Glass Screen Protector Guard For iPhone 16 Pro,1.0
1036,B0BSS3HNZ5,Screen Protector,"POPIO Acrylic Screen Guard Protector Compatible for Apple Watch Series 7 / Series 8 / Series 9, 45mm (Transparent) with Edge to Edge Full Screen Coverage & Easy Installation Kit, Pack of 2",POPIO,Apple Watch Series 9 (45mm),"BrandPOPIO| ManufacturerPopio World| ColourTransparent| Item Height 1.27 Centimeters| Item Width 3.8 Centimeters| Standing screen display size45 Millimetres| Product Dimensions4.5 x 3.8 x 1.27 cm, 80 g| Item model numberApple Watch Series 7 , 8 & 9| Included Components2 Dust Absorber & 6 Guide Stickers, 2 Screen Protector, 1 Squeegee Applicator, 2 Dry & 2 Wet Wipes| ManufacturerPopio World| Country of OriginIndia| Item Weight80 g",251,3.7,2,https://m.media-amazon.com/images/I/41OcrqAyMtL._SX300_SY300_QL70_ML2_.jpg,POPIO Acrylic Screen Guard Protector Compatible for Apple Watch Series 7 / Series 8 / Series 9,1.0
1037,B0BSS3HNZ5,Screen Protector,"POPIO Acrylic Screen Guard Protector Compatible for Apple Watch Series 7 / Series 8 / Series 9, 45mm (Transparent) with Edge to Edge Full Screen Coverage & Easy Installation Kit, Pack of 2",POPIO,Apple Watch Series 8 (45mm),"BrandPOPIO| ManufacturerPopio World| ColourTransparent| Item Height 1.27 Centimeters| Item Width 3.8 Centimeters| Standing screen display size45 Millimetres| Product Dimensions4.5 x 3.8 x 1.27 cm, 80 g| Item model numberApple Watch Series 7 , 8 & 9| Included Components2 Dust Absorber & 6 Guide Stickers, 2 Screen Protector, 1 Squeegee Applicator, 2 Dry & 2 Wet Wipes| ManufacturerPopio World| Country of OriginIndia| Item Weight80 g",251,3.7,2,https://m.media-amazon.com/images/I/41OcrqAyMtL._SX300_SY300_QL70_ML2_.jpg,POPIO Acrylic Screen Guard Protector Compatible for Apple Watch Series 7 / Series 8 / Series 9,1.0
1038,B0BSS3HNZ5,Screen Protector,"POPIO Acrylic Screen Guard Protector Compatible for Apple Watch Series 7 / Series 8 / Series 9, 45mm (Transparent) with Edge to Edge Full Screen Coverage & Easy Installation Kit, Pack of 2",POPIO,Apple Watch Series 7 (45mm),"BrandPOPIO| ManufacturerPopio World| ColourTransparent| Item Height 1.27 Centimeters| Item Width 3.8 Centimeters| Standing screen display size45 Millimetres| Product Dimensions4.5 x 3.8 x 1.27 cm, 80 g| Item model numberApple Watch Series 7 , 8 & 9| Included Components2 Dust Absorber & 6 Guide Stickers, 2 Screen Protector, 1 Squeegee Applicator, 2 Dry & 2 Wet Wipes| ManufacturerPopio World| Country of OriginIndia| Item Weight80 g",251,3.7,2,https://m.media-amazon.com/images/I/41OcrqAyMtL._SX300_SY300_QL70_ML2_.jpg,POPIO Acrylic Screen Guard Protector Compatible for Apple Watch Series 7 / Series 8 / Series 9,1.0
1039,B0D87CCCVP,Screen Protector,Amazon Brand - Solimo Tempered Glass Screen Protector ForiPhone 12&12 Pro with Edge-to-Edge Protector Coverage|Easy Installation Kit(Black),Amazon Brand - Solimo,Iphone 12 / Iphone 12 Pro,"Item model numberIphone 12 / Iphone 12 Pro|Special features Dust Resistant, Anti-Fingerprint, Anti-Slip, Shockproof, Scratch Resistant|Other display features Wireless|Colour Transparent|Whats in the box Wet Wipes, Tempered Glass, Dry Wipes, Alignment Stickers| ManufacturerInktree| Country of OriginIndia| Item Weight22 g",159,4.3,50,https://m.media-amazon.com/images/I/41Masj6aoCL._SX300_SY300_QL70_ML2_.jpg,Amazon Brand,1.0
1040,B0D87CCCVP,Screen Protector,Amazon Brand - Solimo Tempered Glass Screen Protector ForiPhone 12&12 Pro with Edge-to-Edge Protector Coverage|Easy Installation Kit(Black),Amazon Brand - Solimo,iphone 12 pro,"Item model numberIphone 12 / Iphone 12 Pro|Special features Dust Resistant, Anti-Fingerprint, Anti-Slip, Shockproof, Scratch Resistant|Other display features Wireless|Colour Transparent|Whats in the box Wet Wipes, Tempered Glass, Dry Wipes, Alignment Stickers| ManufacturerInktree| Country of OriginIndia| Item Weight22 g",159,4.3,50,https://m.media-amazon.com/images/I/41Masj6aoCL._SX300_SY300_QL70_ML2_.jpg,Amazon Brand,1.0
1041,B0CXDD4WFL,Screen Protector,POPIO Military-Grade Gorilla Tempered Glass Compatible For iPhone 15 Pro (Black) Edge To Edge Coverage With Easy Installation Kit for Smartphone,POPIO,Apple iPhone 15 Pro,"Product Dimensions14.66 x 7.06 x 0.04 cm, 100 g| Item model numberFor iPhone 15 Pro|Special features Drop Resistant, Oil Resistant, Rounded Edge, Scratch Resistant, Smudge Resistant|Colour Black|Whats in the box Screen protector, Dry Wipe, Wet Wipe, Alignment Tool| ManufacturerSamcorn-sfsfbbced11| Country of OriginChina| Item Weight100 g",284,4.1,23,https://m.media-amazon.com/images/I/41egr97SnrL._SX300_SY300_QL70_ML2_.jpg,POPIO Military,1.0
1042,B0C9RWRD7Y,Screen Protector,Spigen Ez Fit Tempered Glass Screen Protector Guard For Iphone 15 Pro Smartphone - 2 Pack,Spigen,iPhone 15 Pro,"Product Dimensions14.21 x 6.61 x 1.27 cm, 30 g| Item model numberAGL06892|Special features 9H Surface Hardness|Colour Transparent|Whats in the box Screen protector, Dry Wipe, Wet Wipe, Micro Fiber Cloth, Alignment Tool| ManufacturerSpigen| Country of OriginChina| Item Weight30 g",1424,4.0,7,https://m.media-amazon.com/images/I/51XhjlipsyL._SX300_SY300_QL70_ML2_.jpg,Spigen Ez Fit Tempered Glass Screen Protector Guard For Iphone 15 Pro Smartphone,1.0
1043,B09XR9CYCV,Screen Protector,Amozo Easy Fit Tempered Glass Screen Protector Guard For Iphone 14 / Iphone 13 / Iphone 13 Pro Smartphone (With Easy Applicator) - Pack Of 2,Amozo,iPhone 14,"Product Dimensions14.67 x 7.15 x 1.27 cm, 30 g| Item model numberiPhone 13 / iPhone 13Pro / iPhone 14|Special features 9H Surface Hardness|Colour Transparent|Whats in the box Micro Fiber Cloth 2 pcs, Wet Wipe 2 pcs, Dry Wipe 2 pcs, Screen protector 2 pcs, Applicator 1 pcs| ManufacturerAmozo India| Country of OriginChina| Item Weight30 g",472,4.0,1,https://m.media-amazon.com/images/I/51uUxcA-tfL._SX300_SY300_QL70_ML2_.jpg,Amozo Easy Fit Tempered Glass Screen Protector Guard For Iphone 14 / Iphone 13 / Iphone 13 Pro Smartphone (With Easy Applicator),1.0
1044,B09XR9CYCV,Screen Protector,Amozo Easy Fit Tempered Glass Screen Protector Guard For Iphone 14 / Iphone 13 / Iphone 13 Pro Smartphone (With Easy Applicator) - Pack Of 2,Amozo,iPhone 13,"Product Dimensions14.67 x 7.15 x 1.27 cm, 30 g| Item model numberiPhone 13 / iPhone 13Pro / iPhone 14|Special features 9H Surface Hardness|Colour Transparent|Whats in the box Micro Fiber Cloth 2 pcs, Wet Wipe 2 pcs, Dry Wipe 2 pcs, Screen protector 2 pcs, Applicator 1 pcs| ManufacturerAmozo India| Country of OriginChina| Item Weight30 g",472,4.0,1,https://m.media-amazon.com/images/I/51uUxcA-tfL._SX300_SY300_QL70_ML2_.jpg,Amozo Easy Fit Tempered Glass Screen Protector Guard For Iphone 14 / Iphone 13 / Iphone 13 Pro Smartphone (With Easy Applicator),1.0
1045,B09XR9CYCV,Screen Protector,Amozo Easy Fit Tempered Glass Screen Protector Guard For Iphone 14 / Iphone 13 / Iphone 13 Pro Smartphone (With Easy Applicator) - Pack Of 2,Amozo,iPhone 13 Pro,"Product Dimensions14.67 x 7.15 x 1.27 cm, 30 g| Item model numberiPhone 13 / iPhone 13Pro / iPhone 14|Special features 9H Surface Hardness|Colour Transparent|Whats in the box Micro Fiber Cloth 2 pcs, Wet Wipe 2 pcs, Dry Wipe 2 pcs, Screen protector 2 pcs, Applicator 1 pcs| ManufacturerAmozo India| Country of OriginChina| Item Weight30 g",472,4.0,1,https://m.media-amazon.com/images/I/51uUxcA-tfL._SX300_SY300_QL70_ML2_.jpg,Amozo Easy Fit Tempered Glass Screen Protector Guard For Iphone 14 / Iphone 13 / Iphone 13 Pro Smartphone (With Easy Applicator),1.0
1046,B0DL35VWW9,Screen Protector,"case-magic Pack of 2 Tempered Glass Screen Protector For iPad Pro 11 inch 4th/3rd/2nd Gen (2022/2021/2020) Screen Guard, 9H Hardness, Ultra Clear, Scratch Resistant, Responsive Touch, Shatter Proof",case-magic,iPad Pro 11 inch 4th Generation,"Brandcase-magic| ManufacturerIRIS TECH, IRIS TECH, G-1/ G-2, DHARAM COMPLEX, PHASE-1, OPP. SAPNA BAR, ANJUR MANKOLI ROAD, BHIWANDI-421302| SeriesTempered Glass Screen Protector for iPad Pro 11 inch 4th Generation| ColourTransparent| Item Height 1.27 Centimeters| Item Width 17.75 Centimeters| Standing screen display size11 Inches| Product Dimensions24.97 x 17.75 x 1.27 cm, 100 g| Item model numberCM-TG-11 INCH| Included Components2 x Tempered Glass Screen Protector , 1 x Wet and Dry Wipes Dust Removal pair| ManufacturerIRIS TECH| Country of OriginChina| Item Weight100 g",349,4.7,21,https://m.media-amazon.com/images/I/515PH+Az0LL._SY300_SX300_.jpg,case,1.0
1047,B07WVZSM6V,Screen Protector,OpenTech Tempered Glass Screen Protector Compatible For Iphone 7 Plus / 8 Plus Edge To Edge Coverage With Easy Installation Kit (Black Color) for Smartphone,OpenTech,Apple iPhone 7 Plus,"Package Dimensions19.8 x 11.1 x 3.4 cm, 100 g| Item model numberFor iPhone 7 plus/8 plus Black|Special features 9H Surface Hardness|Colour Black|Whats in the box Screen protector, Dry Wipe, Wet Wipe, Micro Fiber Cloth| ManufacturerOpenTech| Country of OriginIndia| Item Weight100 g",274,4.0,13,https://m.media-amazon.com/images/I/41ng8if8T3L._SX300_SY300_QL70_ML2_.jpg,OpenTech Tempered Glass Screen Protector Compatible For Iphone 7 Plus / 8 Plus Edge To Edge Coverage With Easy Installation Kit (Black Color) for Smartphone,1.0
1048,B0B23LW7NV,Screen Protector,Spigen Ez Fit Tempered Glass Screen Protector For Iphone 14 Pro Max Smartphone - 2 Pack (Sensor Protection),Spigen,iPhone 14 Pro Max,"Product Dimensions15.7 x 7.39 x 1.27 cm, 30 g| Item model numberAGL05202|Special features anti Fingerprint, Oil Resistant, 9 H Hardness|Colour transparent|Whats in the box Screen protector, Dry Wipe, Wet Wipe, Micro Fiber Cloth| ManufacturerSpigen| Country of OriginChina| Item Weight30 g",1329,4.5,22,https://m.media-amazon.com/images/I/51EiPNlJDgL._SX300_SY300_QL70_ML2_.jpg,Spigen Ez Fit Tempered Glass Screen Protector For Iphone 14 Pro Max Smartphone,1.0
1049,B0BZLW588R,Screen Protector,SPCORE Tempered Glass Screen Protector For Ipad 10.2 Inch 9Th Gen Generation 2021 8Th Gen 2020 7Th Gen 2019 With Easy Installation Kit For Cellphone,SPCORE,iPad 10.2 inch 9th Gen Generation 2021 8th Gen 2020 7th Gen 2019,"Product Dimensions25 x 23 x 1.27 cm, 240 g| Item model numberiPad 10.2 inch 9th / 8th /7th Gen|Special features Drop Resistant, 9H Surface Hardness, Oil Resistant, Rounded Edge, Scratch Resistant|Colour Transparent|Whats in the box Screen protector, Wet Wipe, Guide Sticker| ManufacturerSPCORE| Country of OriginIndia| Item Weight240 g",299,3.9,493,https://m.media-amazon.com/images/I/41HG3wcRuGL._SX300_SY300_QL70_ML2_.jpg,SPCORE Tempered Glass Screen Protector For Ipad 10,1.0
1050,B0BRK5SGL1,Screen Protector,"ESR for Apple Watch Ultra 2/1 (2024/2023/2022) 2 Pack Screen Protector with Aluminum Alloy Frame 49mm, Military Grade Protection, Armorite Tempered Glass Film, Keep Original, Anti- Scratch, Titanium",ESR,Apple Watch Ultra (49mm),"BrandESR| ManufacturerElectronic Silk Road Corp, Electronic Silk Road Corp| ColourTitanium| Item Height 0.5 Inches| Item Width 4.4 Centimeters| Standing screen display size49 Millimetres| Product Dimensions4.9 x 4.4 x 1.27 cm, 11 g| Item model numberffdf920d-a14a-401f-8393-aec44400cd1e| Are Batteries IncludedNo| Included ComponentsScreen protector| ManufacturerElectronic Silk Road Corp| Country of OriginChina| Item Weight11 g",1162,4.5,5,https://m.media-amazon.com/images/I/41eqD8FSRFL._SX300_SY300_QL70_ML2_.jpg,ESR for Apple Watch Ultra 2/1 (2024/2023/2022) 2 Pack Screen Protector with Aluminum Alloy Frame 49mm,1.0
